type,business_id,name,city,stars,review_count,categories,open
business,HqX-wW-iRspulgRvE7eLiw,Go Raw Cafe,Las Vegas,4,139,[Live/Raw Food:Vegetarian:Vegan:Restaurants],TRUE
business,9xGeYICHI3UoTcvlIKwWzA,The Cracked Egg,Las Vegas,3.5,139,[Breakfast & Brunch:Restaurants],TRUE
business,eskXrZERb01mwHrNKv5eEw,Familia Pizzeria,Las Vegas,4,139,[Pizza:Restaurants],TRUE
business,NdQMBelvH0TTe1pIrnFYmA,HK Star,Las Vegas,3.5,139,[Chinese:Restaurants],TRUE
business,CXrz1RkXWjzg5Of8huhOpA,Munchbar,Las Vegas,3,139,[American (Traditional):Restaurants],FALSE
business,szcPQs5JVAl3iDvRBpvghQ,Snow Ono Shave Ice,Las Vegas,5,139,[Food:Shaved Ice:Food Stands:Restaurants],TRUE
business,fUdr6QMsrBGOYpxS6Dcjdg,Coffee Pub,Las Vegas,4,138,[Food:Sandwiches:Coffee & Tea:Breakfast & Brunch:Restaurants],TRUE
business,8SkoyQ3iHXECEit2BDwBrw,Rice n Noodle,Las Vegas,3.5,138,[Chinese:Restaurants],TRUE
business,_BL-KfyZqYruqDvxTY-vUg,Surang's Thai Kitchen,Las Vegas,4,138,[Thai:Restaurants],TRUE
business,qCOCPoxRo9_lLixup-TPTg,Yi Mei Champion Taiwan Deli,Las Vegas,3.5,138,[Taiwanese:Chinese:Restaurants],TRUE
business,Qs_rxSL6BfBFzAr30VLeuw,Woonam Jung Lee's Korean BBQ,Las Vegas,3.5,138,[Korean:Restaurants],TRUE
business,v3AbHiJ71gYEJ_PcX7KmCw,Beach Hut Deli,Las Vegas,4,138,[Delis:Sandwiches:Restaurants],TRUE
business,VCXzyRLE7EM1GduSdypQTw,Crab Corner,Las Vegas,3.5,138,[Nightlife:Seafood:Bars:Restaurants],TRUE
business,Bj3v6XY-0arzKQmT0giSKA,Big Al's Oyster Bar,Las Vegas,3.5,137,[Seafood:Restaurants],TRUE
business,6_XNaQYrW2wTv0ymuOPUyA,In-N-Out Burger,Las Vegas,4.5,137,[Burgers:Fast Food:Restaurants],TRUE
business,Q5Ndbf-kGsUMAQrG8aoDkw,Beso Steakhouse,Las Vegas,3,137,[Steakhouses:Diners:Restaurants],FALSE
business,wxtqWVGlDW4JFDOAKofIog,Allegro,Las Vegas,3.5,137,[Restaurants],TRUE
business,i2ZfdVYWL9GnOD2gjFaMlA,Joe Vicari's Andiamo Italian Steakhouse,Las Vegas,4.5,137,[Italian:Steakhouses:Restaurants],TRUE
business,rQG1fDr5f11oBclDw8GWTQ,Sasa Sushi,Las Vegas,4,137,[Sushi Bars:Japanese:Restaurants],TRUE
business,8Eh-lPCEXfGP72gQTct-lw,Go Raw Cafe,Las Vegas,4,136,[Food:Vegetarian:Juice Bars & Smoothies:Vegan:Restaurants],TRUE
business,cWFpyN49FRsFrNd3_cb50g,Kimchi Korean Bbq,Las Vegas,3,136,[Korean:Barbeque:Restaurants],TRUE
business,YZyjcslUrQ_1eB8P7DhhYA,Ping Pong Thai Restaurant,Las Vegas,3.5,136,[Thai:Vegetarian:Restaurants],TRUE
business,EQQOPKL3rmPsH73IF7kvjw,Johnny Smalls,Las Vegas,3.5,136,[American (New):Restaurants],FALSE
business,nX38puAVP3qV7AjYANkObA,I-Naba,Las Vegas,4,136,[Japanese:Restaurants],TRUE
business,TCX33pPlZzWKkqLG07wvUg,Viva Mercado's,Las Vegas,4,135,[Mexican:Restaurants],FALSE
business,H2cAZyhfADarH8Y2VCEwVw,Fresh Cup,Las Vegas,4.5,135,[Food:Coffee & Tea:Sushi Bars:Restaurants],FALSE
business,OL6SSsa9D7Z4IQIPJ_EGJA,DJ's Taco Bar,Las Vegas,4,135,[Mexican:Restaurants],TRUE
business,8q957qOv1wED08Rgs0-VGg,Kailyn's Diner,Las Vegas,4,135,[Breakfast & Brunch:Diners:Restaurants],TRUE
business,SX2jlXA28czDXQBxQ2I0nA,Harrie's Bagelmania,Las Vegas,4,134,[Food:Delis:Bagels:Restaurants],TRUE
business,Ba3-fDVhzLahunTUEMTsKg,Carlos' Kitchen,Las Vegas,4.5,134,[Burgers:Seafood:American (New):Restaurants],FALSE
business,I6DMTSrI2Vlp7Ai-Z9tUXw,Settebello Pizzeria Napoletana,Las Vegas,4,134,[Italian:Pizza:Restaurants],TRUE
business,T4AyBSffvi3prLrw0H2enA,Prommares Thai Food,Las Vegas,4,133,[Thai:Restaurants],TRUE
business,JFoEf0Kn5GgFIKvAB7DQ3A,Sammy's Woodfired Pizza and Grill,Las Vegas,4,133,[Pizza:Gluten-Free:Restaurants],TRUE
business,Q5pTGQKEhxgit1fwgrHEbg,Binion's Hotel & Casino,Las Vegas,3,132,[Arts & Entertainment:Restaurants:Bars:Casinos:Event Planning & Services:Lounges:Nightlife:Hotels & Travel:American (New):Hotels],TRUE
business,uCFoGYwwjXqsRdmD8Ecskw,Portofino by Chef Michael LaPlaca,Las Vegas,4,132,[Bars:Wine Bars:Nightlife:Lounges:Italian:Restaurants],TRUE
business,a9fNfb-CIF4MnDnvX5tkOw,The Cafe at Monte Carlo,Las Vegas,2.5,132,[Sandwiches:American (Traditional):Cafes:Restaurants],TRUE
business,gCXML47k7wS2je2DgfAKAA,North End Pizza,Las Vegas,4,132,[Italian:Pizza:Restaurants],TRUE
business,gy3WtUaSqZNzxLcMgAbJHg,Grand Caf̩,Las Vegas,2.5,132,[American (Traditional):Cafes:Restaurants],TRUE
business,dGMk9Rg32zHoYBKI7zPsrQ,Kabuki Japanese Restaurant,Las Vegas,3.5,132,[Asian Fusion:Sushi Bars:Japanese:Restaurants],TRUE
business,QhwkFogGQA-Ar176Ul5PUQ,Shake Shack,Las Vegas,4,132,[Burgers:Restaurants],TRUE
business,QXUI3ZEnPw0j55qjwjiOnA,Tokyo Japanese Restaurant,Las Vegas,4,131,[Sushi Bars:Japanese:Restaurants],FALSE
business,JS9Bao1vDxM2BGWMYjEavA,Le Provencal,Las Vegas,2.5,131,[Italian:French:Restaurants],TRUE
business,xF74A0bux_Nq_QuJ0Ivsbw,Radio City Pizza,Las Vegas,3,131,[Pizza:Restaurants],TRUE
business,dMjNtVrynJtz0MQZkGKcdg,Viva Mercado's Mexican Bar and Grill,Las Vegas,4.5,131,[Mexican:Restaurants],TRUE
business,DnkoH96JRzX9udAPLHBbIQ,Spaghetty Western,Las Vegas,4,131,[Delis:Italian:Restaurants],TRUE
business,KcWUgvyl64Vp0PfwQRZQkw,DB Brasserie,Las Vegas,4,131,[Brasseries:Restaurants],TRUE
business,PsOvURXqpy8iZX2J8y429A,Landry's Seafood,Las Vegas,3,130,[Seafood:Restaurants],TRUE
business,Ug97walz3YLxPMrpkktsFg,P.F. Chang's,Las Vegas,3.5,130,[Gluten-Free:Asian Fusion:Chinese:Restaurants],TRUE
business,hGe8h7iEAEVbCYH4E2G42g,Dona Maria Tamales Restaurant,Las Vegas,3.5,130,[Mexican:Restaurants],TRUE
business,SnUxHYQK7pP72IlO-T9Skg,Sonic Drive-In,Las Vegas,3.5,130,[American (Traditional):Fast Food:Restaurants],TRUE
business,Fc7OrZXf4Welvt9TJ7K-sg,India Masala,Las Vegas,4,130,[Indian:Restaurants],TRUE
business,EYpdx3Lu-XZ5xs0Sj-VaXQ,Which Wich,Las Vegas,3.5,130,[Sandwiches:Restaurants],TRUE
business,LXvueihSmsfvlCHkrz8gLw,China Grill,Las Vegas,3.5,129,[Chinese:Restaurants],FALSE
business,ZQZzgR51Yf2PlDpQrwHkOw,John Cutter,Las Vegas,3,129,[Burgers:American (New):Chicken Wings:Restaurants],TRUE
business,aGulqXnFmpOh_5Qh96uBng,Alex,Las Vegas,4.5,128,[American (New):French:Restaurants],FALSE
business,YY1UCrnuOLCTxK3mKsqiDw,Cafe Rio,Las Vegas,3,128,[Mexican:Restaurants],TRUE
business,WBN51DEDxgWN2YYA7G1Ang,CJ's Italian Ice & Custard,Las Vegas,4,128,[Food:Desserts:Restaurants:Ice Cream & Frozen Yogurt:Italian],TRUE
business,msn1dd2YDQgBWrlx_hQYgA,Hash House A Go Go at the Rio,Las Vegas,3.5,128,[American (Traditional):Restaurants],TRUE
business,fZVZeZJkziJ7B1rIcmT3Iw,Sierra Gold,Las Vegas,3.5,127,[Bars:Pubs:Nightlife:American (New):Sports Bars:Restaurants],TRUE
business,qQNjHyoFL3_0xugLf8sM2A,In-N-Out Burger,Las Vegas,4.5,127,[Burgers:Fast Food:Restaurants],TRUE
business,GjQbbMwu8OzictyBdgYY5g,Bazaar Meat by Jos̩ Andr̩s,Las Vegas,4,127,[Spanish:Tapas/Small Plates:Steakhouses:Restaurants],TRUE
business,hCxNymBRhx7eQZdxGCjvXQ,Mi Casa Grill Cantina,Las Vegas,3,126,[Mexican:Restaurants],TRUE
business,4Iqcne2F4qY8lahrPA81rA,Merkato Ethiopian Cafe,Las Vegas,4,126,[Ethiopian:Restaurants],TRUE
business,oOrqgxKCNuPwF3mlTBmgZw,Capriotti's Sandwich Shop,Las Vegas,4.5,126,[Sandwiches:Restaurants],TRUE
business,GdkVUWDdJshfdCmTBKoB6g,Five Guys Burgers and Fries,Las Vegas,4,126,[Burgers:Fast Food:Restaurants],TRUE
business,pj0vl4DIlDCChe80Df40Yw,Food Express Chinese Restaurant,Las Vegas,4,125,[Chinese:Restaurants],TRUE
business,3DHwRjWomOtnxM1v6-bPEQ,Sushi On Rainbow,Las Vegas,3.5,125,[Sushi Bars:Japanese:Restaurants],TRUE
business,65_YeaivbdWNk1ZHiAI77w,Ginseng Korean BBQ II,Las Vegas,3.5,125,[Korean:Barbeque:Restaurants],TRUE
business,SBvw-IpLThBeiJF5qs9oMQ,Nordstrom Cafe,Las Vegas,4.5,125,[American (New):Restaurants],TRUE
business,x42C5j84k0Y4H20fcJwbRQ,Pin Up Pizza,Las Vegas,4,125,[Pizza:Restaurants],TRUE
business,O1NBNVfXWmk3CvszAhOEoQ,Rincon De Buenos Aires,Las Vegas,4.5,124,[Steakhouses:Argentine:Restaurants],TRUE
business,6dIZ2hjHfjV2ZaxS2H-fcw,Osaka Japanese Bistro Summerlin,Las Vegas,3,124,[Sushi Bars:Japanese:Restaurants],TRUE
business,WS1XuIez_2KP-3RJD-r9kg,THEcafe at THEhotel,Las Vegas,3.5,124,[American (New):Restaurants],FALSE
business,FzeYyIca3Bw8mS4MeUUAGw,Va Bene Caff̬,Las Vegas,3.5,124,[Food:Desserts:Coffee & Tea:Cafes:Restaurants],TRUE
business,h9lt3CQuMzz-klZdIXIIHA,DT's Filipino Food & Karaoke,Las Vegas,2.5,124,[American (New):Filipino:Restaurants],TRUE
business,r69rxmc9pdU4AnZkBhTNLA,Flour & Barley,Las Vegas,3.5,124,[Italian:Pizza:Restaurants],TRUE
business,IzcWiXp9PU08yi7r4ftp5w,Salo-Salo Grill,Las Vegas,3.5,123,[Filipino:Restaurants],TRUE
business,BVRWDjbj9g712L5INfhKog,Sushi On Tropicana,Las Vegas,3.5,123,[Sushi Bars:Buffets:Japanese:Restaurants],TRUE
business,en2O4AiS0NDZ1AHgzYKzBA,Famous Dave's,Las Vegas,3.5,123,[Southern:Sandwiches:Barbeque:Restaurants],TRUE
business,jphuU3ttPugYr0lTBxtp_A,La Salsa Cantina,Las Vegas,3,123,[Mexican:Restaurants],TRUE
business,gEx0eIYokdsSZzF64DO7Mg,Pearl,Las Vegas,3.5,123,[Bars:Nightlife:Chinese:Restaurants],FALSE
business,4RAoYgAJESlBy2Zz_uMZ9w,Pamplemousse Le Restaurant,Las Vegas,3.5,123,[French:Restaurants],TRUE
business,oqOaEEMIAAjoJTWTMzgH7g,Napoli Pizzeria,Las Vegas,3.5,123,[Pizza:Restaurants],TRUE
business,VnTREYYq-cquQ3f2re8iBg,Blossom,Las Vegas,4,123,[Chinese:Restaurants],TRUE
business,scbkHTbGTOA4xOrRcU3bBw,Farmer Boys,Las Vegas,4,123,[Burgers:Breakfast & Brunch:Sandwiches:Restaurants],TRUE
business,JcttlqJIusjo82_pxpz6oQ,Sweet Tomatoes,Las Vegas,3.5,122,[Vegetarian:Buffets:Salad:Restaurants],TRUE
business,_LsGlbpybDbENusCXuEpyQ,JJ's Boulangerie,Las Vegas,3,122,[Bakeries:Food:Breakfast & Brunch:Restaurants],TRUE
business,BYe8zZeHoap-cdYtlJOz0Q,Coco's Family Restaurant,Las Vegas,4,122,[Bakeries:Food:American (Traditional):Restaurants],TRUE
business,jgkT9RA3OCBqgniWCkwLrA,Krayvings,Las Vegas,4,122,[Food:Juice Bars & Smoothies:American (New):Sandwiches:Restaurants],TRUE
business,pPDVpf3daNYrV15_qiUKQA,Volcano Grille,Las Vegas,4,121,[Japanese:Restaurants],FALSE
business,WqntpiZMWaoDOlDS7V3W-A,India Masala Bar & Grill,Las Vegas,3.5,121,[Gluten-Free:Indian:Vegan:Restaurants],TRUE
business,Cvfi5N4zR9G05Pbg-Ud-KQ,Distill - A Local Bar,Las Vegas,3.5,121,[Bars:Restaurants:Nightlife:Diners],TRUE
business,s8NoNszuW8_CSFQjLApRuQ,Uncle Joe's Pizza,Las Vegas,4,120,[Pizza:Restaurants],FALSE
business,YK9JsdBPgMvVSIGMuplX6g,Three Angry Wives,Las Vegas,3.5,120,[Pubs:Bars:Nightlife:Irish:Restaurants],TRUE
business,kC_cOPG3SvfWkcaQkHJW2w,Red Robin Gourmet Burgers,Las Vegas,3.5,120,[Burgers:American (Traditional):Restaurants],TRUE
business,vpguh2_2ge9e-AEA-tu6uw,Mac Shack,Las Vegas,4,120,[Restaurants:Vegan:Gluten-Free:Italian],TRUE
business,OsMRIq2-M9jMVVPFiqp4sA,800 Degrees,Las Vegas,4,120,[Pizza:Restaurants],TRUE
business,DqzyOJTJXu0Iwi8og5DJDA,Ocha Cuisine,Las Vegas,4,119,[Thai:Chinese:Restaurants],TRUE
business,ocCzxkuTYjUtujlMLlEE3g,Lahaina Grill,Las Vegas,3.5,119,[Sushi Bars:Restaurants],TRUE
business,Vk2lc81v4_iO54GzT_fLmw,Hard Rock Caf̩,Las Vegas,3.5,118,[Arts & Entertainment:Music Venues:Burgers:Nightlife:American (New):Restaurants],TRUE
business,WzjRM6h6dZFBwr1rvwjvPQ,Bamboo Bistro,Las Vegas,4,118,[Vietnamese:Restaurants],FALSE
business,mnPRnWnNLM5cdjGEteWy7w,Firefly,Las Vegas,4,118,[Tapas Bars:Restaurants],FALSE
business,rVrpTOznd_NjplDvSK8OfQ,RePete's,Las Vegas,4,118,[Bars:American (New):Nightlife:Restaurants],TRUE
business,qhHwbSltc8MSm64vj3wcgg,Mizumi,Las Vegas,4,118,[Restaurants],TRUE
business,ZygV0bo1lfQ1ZRnVc0Uwlw,Panera Bread,Las Vegas,3.5,117,[Soup:Sandwiches:Salad:Restaurants],TRUE
business,KlAARyLySLdoyT8QxJFSIg,The Prime Rib Loft,Las Vegas,3.5,117,[Steakhouses:Restaurants],TRUE
business,lidcKZMOzz9M2p7-SznZcA,Buffalo Wild Wings,Las Vegas,3.5,117,[Bars:American (Traditional):Sports Bars:Nightlife:Chicken Wings:Restaurants],TRUE
business,lmo14ds990gtsjvURZro2g,Olive Garden Italian Restaurant,Las Vegas,3.5,117,[Restaurants:Italian],TRUE
business,ue27utVn47spL_HCkKBjqA,The Blind Pig,Las Vegas,4,117,[Bars:Cafes:Nightlife:Lounges:Restaurants],TRUE
business,10Srj1qZfB9CsVAwef9_dQ,Sababa,Las Vegas,4,116,[Kosher:Middle Eastern:Restaurants],TRUE
business,qth1W742hXtFoNVYvuHBEg,The Martini,Las Vegas,4,116,[Bars:American (New):Nightlife:Lounges:Restaurants],TRUE
business,U8pLRrR-17w74U5cWLDWmA,Ruth's Chris Steak House,Las Vegas,4,116,[Steakhouses:Restaurants],TRUE
business,IW8akWZrM8i9ce4EDe9Rkw,Rachel's Kitchen,Las Vegas,4,116,[Food:Breakfast & Brunch:Juice Bars & Smoothies:Sandwiches:Restaurants],TRUE
business,qfpmVDfwBl77XYQ5El9vIA,Caf̩ de Cebu,Las Vegas,4,116,[Cafes:Filipino:Restaurants],TRUE
business,ZOcfu9B5657he_gBXVeIcQ,Yusho,Las Vegas,3.5,116,[Japanese:Restaurants],TRUE
business,mpXeChWrq1bcRWAEgufY9w,Rocco's NY Italian Deli,Las Vegas,4,115,[Italian:Delis:Pizza:Restaurants],TRUE
business,2l4UTdi_F9zVZ1Kv4Fj-zQ,Hedary's Mediterranean Restaurant,Las Vegas,4,115,[Greek:Lebanese:Mediterranean:Middle Eastern:Restaurants],TRUE
business,J1Oi8wybu3BYYc2-I2ynPg,Gardu̱os,Las Vegas,3,115,[Mexican:Restaurants],FALSE
business,EYx9LkprbYnt3gUG_PRdKQ,Krazy Sushi,Las Vegas,3,115,[Sushi Bars:Japanese:Restaurants],TRUE
business,UFyNuxNcuoJ6peYZANEh5w,D Vino,Las Vegas,3.5,115,[Wine Bars:Bars:Restaurants:Nightlife:Italian],TRUE
business,9SrR4mkEsyimsimrc-vP4w,Beach Caf̩,Las Vegas,3.5,115,[American (Traditional):Restaurants],TRUE
business,jlFhZFGzROkhhSIfXM1oJQ,Great Bao,Las Vegas,4.5,115,[Food:Street Vendors:Chinese:Restaurants],FALSE
business,nW8z5yrUmPekUzdqJ0-OPA,Island Malaysian Cuisine Halal,Las Vegas,4,115,[Malaysian:Restaurants],TRUE
business,iUPJmJvHy9fVfRxsuwwdLQ,Gangnam Asian BBQ Dining,Las Vegas,4,115,[Korean:Japanese:Barbeque:Restaurants],TRUE
business,M1xG7umlR-jalgYSxuPLYQ,Braddah's Island Style,Las Vegas,4.5,115,[Hawaiian:Restaurants],TRUE
business,uLbr9xXGlB0PkwQMZgGCNA,Big Ern's BBQ,Las Vegas,3,115,[Barbeque:Restaurants],TRUE
business,ZrxnXntC71qG7L0US1GVLA,Raising Cane's,Las Vegas,4,114,[American (Traditional):Fast Food:Chicken Wings:Restaurants],TRUE
business,j9NvcEFk3V1LWnEQkcWKYg,Shucks Tavern & Oyster Bar,Las Vegas,3.5,114,[Nightlife:Seafood:Bars:Sports Bars:Restaurants],TRUE
business,ESlu79Th0bWSPqtPh5rWHA,Fat Boy,Las Vegas,4.5,114,[Burgers:Pizza:Mexican:Restaurants],TRUE
business,c_ViLMuxHZ92JWv2BCyr7w,Hawaiian Style Poke,Las Vegas,4,114,[Hawaiian:Restaurants],TRUE
business,KOOtk3mhxPoJtjGGtP54qQ,The Sushi,Las Vegas,3.5,114,[Sushi Bars:Restaurants],TRUE
business,2XmS09dl3GT_WknqS9hTVA,Booming Spot Mini Pot,Las Vegas,4,114,[Chinese:Restaurants],TRUE
business,abyw7M9utpZJGo_RF0LScQ,Streetcar Po-boys,Las Vegas,3.5,114,[Cajun/Creole:Sandwiches:Restaurants],FALSE
business,JQNOv7QlaF0giKAKCn61yw,Ohana Hawaiian BBQ,Las Vegas,4,113,[Barbeque:Hawaiian:Restaurants],TRUE
business,GfuApsBX3jHdZGgWi8PTag,Mantra Masala,Las Vegas,3.5,113,[Indian:Restaurants],TRUE
business,By_GCpCBPCXMQkEBR4hymQ,Famous Dave's BBQ,Las Vegas,3.5,113,[Sandwiches:Barbeque:Restaurants],TRUE
business,prL6S0P__VGn3iXc-TSlpA,Fleming's Prime Steakhouse & Wine Bar,Las Vegas,4,113,[Bars:American (New):Wine Bars:Nightlife:Steakhouses:Restaurants],TRUE
business,XC9tnUvXARu6XjRxO6u8DQ,Dona Maria Tamales Restaurant,Las Vegas,3.5,112,[Mexican:Restaurants],TRUE
business,Uhw6U1Nj-wtl2cSj2nrTrQ,The Coffee Shop,Las Vegas,2.5,112,[Food:Coffee & Tea:American (Traditional):Restaurants],TRUE
business,lbDBVMkpSKaVgEU9tJOq2A,Fuddruckers,Las Vegas,3.5,112,[Burgers:American (Traditional):Restaurants],TRUE
business,FM3JgsDg5vLJ2x1_NM9CcA,Coconuts Beach Bar & Mexican Grill,Las Vegas,2.5,112,[Bars:Mexican:Nightlife:Restaurants],FALSE
business,oeUCpP2rGiYcZrHUhiysdg,The Cr̻pe,Las Vegas,3.5,112,[Arts & Entertainment:Music Venues:Food:Breakfast & Brunch:Desserts:Nightlife:Restaurants],TRUE
business,SSbId_gHGjtXWnObc_S0nw,Oyster Bay Seafood,Las Vegas,2.5,111,[Seafood:Restaurants],TRUE
business,UqUSbnNUael8_ihzI-EIAw,Jason's Deli,Las Vegas,4,111,[Delis:Restaurants],TRUE
business,tz1OiXy_smAtZx80oRQttQ,Cafe Belle Madeleine,Las Vegas,3.5,111,[Bakeries:Food:Cafes:Restaurants],TRUE
business,ZZcKMWza1-GqrmhzFHW_mw,Tintoretto Restaurant and Bakery,Las Vegas,3,111,[Food:Bakeries:Coffee & Tea:Restaurants:Italian],TRUE
business,MqPRtyOXXJF-uUYJPK-5sA,In-N-Out Burger,Las Vegas,4.5,111,[Burgers:Fast Food:Restaurants],TRUE
business,ky6c1bhp1695tWLfnyKOyQ,Kabob Grill,Las Vegas,4,110,[Mediterranean:Persian/Iranian:Middle Eastern:Restaurants],TRUE
business,plRQRyL_xAY8sUTm4viP6Q,Basil 'n Lime,Las Vegas,3.5,110,[Thai:Restaurants],TRUE
business,wLmMGlGCRdNSxArKca6DJA,28GO The Restaurant,Las Vegas,4,110,[Asian Fusion:Restaurants],TRUE
business,CfdCsVkzzM3uJKGRzA0ufA,Tony Roma's,Las Vegas,2,109,[Steakhouses:Seafood:American (Traditional):Restaurants],TRUE
business,Lj_3EwHHkMsbQt1Sxa5Tdw,The Hush Puppy,Las Vegas,3.5,109,[Seafood:Southern:Restaurants],TRUE
business,cTz7lxA0AdWKMba6Bvsi3g,Carrabba's,Las Vegas,3.5,109,[Seafood:Restaurants:Italian],TRUE
business,EjfF-4aI0rhtAHwXFRsVrQ,Outback Steakhouse,Las Vegas,3.5,109,[Steakhouses:Restaurants],TRUE
business,6gugg5XY66ukGewmOptSKw,The Steakhouse at Camelot,Las Vegas,3,109,[Bars:Steakhouses:American (Traditional):Nightlife:Restaurants],TRUE
business,HcKt-8Y31gIfQQHGeUcAGA,Rice Trax Teriyaki Grill,Las Vegas,4.5,109,[Japanese:Hawaiian:Restaurants],FALSE
business,8S31wjHVC1Rx71ooEcTRTQ,Buzz BBQ,Las Vegas,3.5,109,[Barbeque:Restaurants],FALSE
business,k6VudAy2OTZgy66ZfUNz6w,Cravin' Cajun,Las Vegas,3.5,109,[Cajun/Creole:Seafood:Restaurants],FALSE
business,PzQJMdqmvGftgFwitgU2oQ,Al's Beef,Las Vegas,3.5,109,[Italian:Sandwiches:Restaurants],TRUE
business,5cybURsCTS0zHH5Qbu0sDQ,King & I,Las Vegas,3.5,108,[Thai:Restaurants],TRUE
business,GAA2AxjySMqN-p-n89SJIA,Ichiban Sushi,Las Vegas,3.5,108,[Sushi Bars:Japanese:Restaurants],FALSE
business,vk2V2-6-OOMqY16PlbS4MA,Tiffany's Cafe,Las Vegas,4,108,[Cafes:Diners:Restaurants],FALSE
business,6ii5JM4zVaonwvgVcj9mfQ,IHOP,Las Vegas,3,108,[Breakfast & Brunch:American (Traditional):Restaurants],TRUE
business,IdpMuPyKIEfO41IlLxXwmw,Dakao Sandwiches,Las Vegas,3.5,108,[Vietnamese:Restaurants],TRUE
business,p_RGxnaMCJ6bTL6voUymsg,Gritz Cafe,Las Vegas,4,108,[Soul Food:Southern:Restaurants],TRUE
business,kyNHcuvg7Rl1gzrPFvZI6Q,Rachel's Kitchen,Las Vegas,3.5,108,[Food:Breakfast & Brunch:Juice Bars & Smoothies:Sandwiches:Restaurants],TRUE
business,AYF-t7Yge-3mn2StQiEXvg,WILD,Las Vegas,4,108,[Bars:American (New):Cocktail Bars:Nightlife:Restaurants],TRUE
business,XqpUYK7tjHe_gi0BrNf1sw,Cleo,Las Vegas,4,108,[Middle Eastern:Tapas/Small Plates:Mediterranean:Restaurants],TRUE
business,eHD1iu4B5yd_wj_uiSapzQ,Xtreme Sushi,Las Vegas,3.5,107,[Sushi Bars:Japanese:Restaurants],FALSE
business,52ThhgAweE-ZOhj8ugjS0w,Sakun Thai,Las Vegas,3.5,107,[Food:Ethnic Food:Thai:Specialty Food:Restaurants],TRUE
business,Kma0nPwuWfqelROxRIwLRw,On the Border Mexican Grill & Cantina,Las Vegas,2.5,107,[Mexican:Restaurants],TRUE
business,WmUcv3Pvoc1DyhE_HMNPKw,Dessy B's Steak House,Las Vegas,4,107,[Burgers:Steakhouses:Buffets:Restaurants],TRUE
business,8x__4Jd-JMoWUYCkv6IJwA,Mastrioni's,Las Vegas,4,107,[Seafood:Restaurants:Italian],TRUE
business,Ajvt6mXYNeqlbOkW5lrGfQ,Ramen Tatsu,Las Vegas,4,107,[Ramen:Japanese:Restaurants],TRUE
business,8kmIIK2YE6Rcg3HaDVha3w,The Range Steakhouse,Las Vegas,4,106,[Steakhouses:Restaurants],FALSE
business,kFmud3f8H8GSO8eeHDNfrA,Table 34,Las Vegas,4,106,[American (New):Restaurants],TRUE
business,bkm38p8gjvYqzNROj3oYrQ,Seafood City Supermarket,Las Vegas,4,106,[Grocery:Filipino:Food:Seafood Markets:Specialty Food:Restaurants],TRUE
business,2AB_43WAw7cNvMcm-QEliw,Sushi Tower & Steakhouse,Las Vegas,4,106,[Steakhouses:Sushi Bars:Restaurants],TRUE
business,DvFOetqoZonh-7G6spAugw,Pei Wei,Las Vegas,3.5,106,[Gluten-Free:Asian Fusion:Chinese:Restaurants],TRUE
business,f2Iga3A59AFYwoeAvc3e6A,Courtyard Cafe,Las Vegas,3,106,[American (Traditional):Sandwiches:Restaurants],TRUE
business,7yreItfpau1BYXcZaiq7KQ,Teriyaki Madness,Las Vegas,4,106,[Asian Fusion:Japanese:Hawaiian:Restaurants],TRUE
business,dwJKxmnu0jZ2tQDuqJ_Zsw,Namaste Indian Cuisine,Las Vegas,4,106,[Indian:Restaurants],FALSE
business,OgnHyXXqElaPgs7isOrdBQ,Cous Cous Mediterranean Cafe,Las Vegas,4,106,[Mediterranean:Restaurants],TRUE
business,wzgmxN5nTrCdFBaDDQI2sg,Pizza Natali,Las Vegas,4,106,[Italian:Pizza:Chicken Wings:Restaurants],TRUE
business,45dBeYgn3Wlqnc4W0HxDPA,Woo Che,Las Vegas,3.5,105,[Korean:Buffets:Barbeque:Restaurants],FALSE
business,gq7u9uyOkpLCeh_lxR-WFw,VooDoo Steak,Las Vegas,3.5,105,[Steakhouses:Restaurants],TRUE
business,bsIG-bXSRcCx62k4lHBEcw,Fresh Mama,Las Vegas,3.5,105,[Cafes:Restaurants],FALSE
business,QC18oZ4atjW1vtZo71ohxw,Kinnaree Thai and Vegetarian,Las Vegas,4.5,105,[Thai:Vegetarian:Restaurants],TRUE
business,QySefgRL-TSHDNEd336FtA,Roy's Restaurant,Las Vegas,4,104,[Asian Fusion:Hawaiian:Restaurants],FALSE
business,mzQp4bnowm0ELC7aJOqpLQ,Ginseng 3,Las Vegas,3,104,[Korean:Japanese:Chinese:Restaurants],FALSE
business,pvAq7zHW3E1HzUgp95wIAA,Sicily's Pizza,Las Vegas,2.5,104,[Restaurants:Pizza:Italian],TRUE
business,ZniYUcAEcI_n8yxz_2Z1Dw,Norm's Eggs Cafe,Las Vegas,3.5,104,[Breakfast & Brunch:Restaurants],TRUE
business,92Z2b94IO-ovEUmrkzarMQ,Mashisoyo,Las Vegas,4,104,[Food:Desserts:Korean:Soup:Restaurants],TRUE
business,ejS_lQteyzG6PR4gxZN-FQ,Paradise Cantina,Las Vegas,3.5,103,[Bars:Mexican:Nightlife:Restaurants],TRUE
business,wG3RSJW5JgvNnb5blzu1EQ,Buzz BBQ,Las Vegas,3.5,103,[Barbeque:Restaurants],FALSE
